F1,Accuracy,Precision,Recall,MCC,AUC,TN,FP,FN,TP,model,rule
0.5,0.7446808510638298,0.6,0.42857142857142855,0.34345235180373707,0.777056277056277,29,4,8,6,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.38"
0.5,0.7446808510638298,0.6,0.42857142857142855,0.34345235180373707,0.7727272727272727,29,4,8,6,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 2, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.67"
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.777056277056277,26,7,7,7,Logistic_Prob,Logistic_Prob>=0.59
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.6753246753246753,26,7,7,7,ExtraTrees_Prob,ExtraTrees_Prob>=0.33
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7640692640692641,26,7,7,7,AND_Logistic_RandomForest_Prob,Logistic>=0.01 AND RandomForest_Prob>=0.32
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7640692640692641,26,7,7,7,AND_Logistic_RandomForest_Prob,Logistic>=0.03 AND RandomForest_Prob>=0.29
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7640692640692641,26,7,7,7,AND_Logistic_RandomForest_Prob,Logistic>=0.07 AND RandomForest_Prob>=0.28
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7640692640692641,26,7,7,7,AND_Logistic_ExtraTrees_Prob,Logistic>=0.01 AND ExtraTrees_Prob>=0.32
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7640692640692641,26,7,7,7,AND_Logistic_ExtraTrees_Prob,Logistic>=0.09 AND ExtraTrees_Prob>=0.29
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7640692640692641,26,7,7,7,AND_Logistic_ExtraTrees_Prob,Logistic>=0.28 AND ExtraTrees_Prob>=0.22
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7662337662337662,26,7,7,7,OR_Logistic_SVC_RBF_Prob,Logistic>=0.63 OR SVC_RBF_Prob>=0.34
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7705627705627706,26,7,7,7,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.85 OR GB_Accuracy_Prob>=0.35
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.725108225108225,26,7,7,7,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 2}, threshold=0.30"
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.7272727272727272,26,7,7,7,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.31"
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.6753246753246753,26,7,7,7,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.33"
0.5,0.7021276595744681,0.5,0.5,0.2878787878787879,0.722943722943723,26,7,7,7,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.31"
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7640692640692641,23,10,6,8,OR_Logistic_RandomForest_Prob,Logistic>=0.85 OR RandomForest_Prob>=0.30
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7640692640692641,23,10,6,8,AND_Logistic_ExtraTrees_Prob,Logistic>=0.01 AND ExtraTrees_Prob>=0.29
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7640692640692641,23,10,6,8,AND_Logistic_ExtraTrees_Prob,Logistic>=0.03 AND ExtraTrees_Prob>=0.27
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7640692640692641,23,10,6,8,AND_Logistic_ExtraTrees_Prob,Logistic>=0.04 AND ExtraTrees_Prob>=0.26
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7640692640692641,23,10,6,8,AND_Logistic_ExtraTrees_Prob,Logistic>=0.07 AND ExtraTrees_Prob>=0.22
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7662337662337662,23,10,6,8,OR_Logistic_SVC_RBF_Prob,Logistic>=0.28 OR SVC_RBF_Prob>=0.30
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7705627705627706,23,10,6,8,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.28 OR GB_Accuracy_Prob>=0.35
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.7272727272727272,23,10,6,8,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.30"
0.5,0.6595744680851063,0.4444444444444444,0.5714285714285714,0.2525023624994188,0.70995670995671,23,10,6,8,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.30"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7023809523809524,17,16,4,10,RandomForest_Prob,RandomForest_Prob>=0.24
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7294372294372294,17,16,4,10,SVC_RBF_Prob,SVC_RBF_Prob>=0.27
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7640692640692641,17,16,4,10,OR_Logistic_ExtraTrees_Prob,Logistic>=0.22 OR ExtraTrees_Prob>=0.27
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7662337662337662,17,16,4,10,AND_Logistic_SVC_RBF_Prob,Logistic>=0.01 AND SVC_RBF_Prob>=0.26
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7380952380952381,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.27"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7186147186147187,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.27"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.6796536796536796,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.25"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.699134199134199,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.25"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7445887445887446,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.23"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7380952380952381,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.21"
0.5,0.574468085106383,0.38461538461538464,0.7142857142857143,0.21105155490655148,0.7467532467532467,17,16,4,10,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 1, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.22"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7640692640692641,14,19,3,11,OR_Logistic_ExtraTrees_Prob,Logistic>=0.22 OR ExtraTrees_Prob>=0.23
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7705627705627706,14,19,3,11,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.13 OR GB_Accuracy_Prob>=0.07
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7705627705627706,14,19,3,11,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.60 OR GB_Accuracy_Prob>=0.06
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7186147186147187,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.25"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.6926406926406926,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 2}, threshold=0.24"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7251082251082251,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.25"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7337662337662337,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.25"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.699134199134199,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.24"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7164502164502163,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.23"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.70995670995671,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 2}, threshold=0.24"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7965367965367965,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.15"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7965367965367965,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 2}, threshold=0.21"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.777056277056277,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.22"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7554112554112553,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.21"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7857142857142856,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 1}, threshold=0.19"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7792207792207793,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.19"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7987012987012987,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 3}, threshold=0.18"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7922077922077921,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.16"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7922077922077921,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.17"
0.5,0.5319148936170213,0.36666666666666664,0.7857142857142857,0.19983228686606014,0.7813852813852814,14,19,3,11,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 2}, threshold=0.18"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7640692640692641,11,22,2,12,OR_Logistic_RandomForest_Prob,Logistic>=0.01 OR RandomForest_Prob>=0.28
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7640692640692641,11,22,2,12,OR_Logistic_ExtraTrees_Prob,Logistic>=0.02 OR ExtraTrees_Prob>=0.29
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7640692640692641,11,22,2,12,OR_Logistic_ExtraTrees_Prob,Logistic>=0.13 OR ExtraTrees_Prob>=0.20
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627706,11,22,2,12,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.01 OR GB_Accuracy_Prob>=0.08
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627706,11,22,2,12,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.04 OR GB_Accuracy_Prob>=0.07
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627706,11,22,2,12,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.13 OR GB_Accuracy_Prob>=0.05
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627706,11,22,2,12,OR_Logistic_GB_Accuracy_Prob,Logistic>=0.16 OR GB_Accuracy_Prob>=0.04
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7424242424242424,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.24"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.6926406926406927,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.20"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.722943722943723,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.23"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7056277056277056,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 0, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 2}, threshold=0.21"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7943722943722944,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.19"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7965367965367965,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.18"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.779220779220779,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.19"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7857142857142857,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 0, 'RandomForest_Prob': 3, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 3}, threshold=0.21"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7813852813852813,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 2}, threshold=0.16"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7792207792207793,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.18"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.777056277056277,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 2, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.12"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627704,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 1, 'Logistic_Prob': 3, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.07"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7878787878787878,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.17"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7813852813852813,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 1}, threshold=0.18"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7748917748917749,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.10"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7943722943722944,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 1}, threshold=0.12"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7922077922077922,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.12"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7835497835497836,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.17"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7943722943722944,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 2, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.13"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627706,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 2, 'Logistic_Prob': 3, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.07"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.787878787878788,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.13"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.8051948051948051,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.09"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7922077922077922,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 2, 'SVC_RBF_Prob': 0}, threshold=0.12"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.8008658008658008,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.12"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7922077922077921,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 0, 'RandomForest_Prob': 2, 'ExtraTrees_Prob': 3, 'SVC_RBF_Prob': 0}, threshold=0.16"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7857142857142857,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.09"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7878787878787878,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 2}, threshold=0.12"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7987012987012987,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 0}, threshold=0.08"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7965367965367965,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 1, 'SVC_RBF_Prob': 3}, threshold=0.15"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7943722943722943,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 1, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.08"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7878787878787878,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 2, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 0}, threshold=0.07"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7878787878787878,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 2, 'RandomForest_Prob': 1, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.10"
0.5,0.48936170212765956,0.35294117647058826,0.8571428571428571,0.1947379301838068,0.7705627705627706,11,22,2,12,WeightedAverage,"weights={'GB_Accuracy_Prob': 3, 'Logistic_Prob': 3, 'RandomForest_Prob': 0, 'ExtraTrees_Prob': 0, 'SVC_RBF_Prob': 1}, threshold=0.07"
0.5,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.1987435534182576,0.7023809523809524,8,25,1,13,RandomForest_Prob,RandomForest_Prob>=0.16
0.5,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.1987435534182576,0.7640692640692641,8,25,1,13,OR_Logistic_RandomForest_Prob,Logistic>=0.01 OR RandomForest_Prob>=0.20
0.5,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.1987435534182576,0.7640692640692641,8,25,1,13,OR_Logistic_RandomForest_Prob,Logistic>=0.03 OR RandomForest_Prob>=0.19
0.5,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.1987435534182576,0.7640692640692641,8,25,1,13,OR_Logistic_RandomForest_Prob,Logistic>=0.04 OR RandomForest_Prob>=0.18
0.5,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.1987435534182576,0.7640692640692641,8,25,1,13,OR_Logistic_ExtraTrees_Prob,Logistic>=0.01 OR ExtraTrees_Prob>=0.22
0.5,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.1987435534182576,0.7640692640692641,8,25,1,13,OR_Logistic_ExtraTrees_Prob,Logistic>=0.03 OR ExtraTrees_Prob>=0.20
